HEP Code,HEP Name,Year,State,Cohort,Program,Amount
2177,Swinburne University of Technology,2010,VIC,non-aligned,RTS,"6,499,448 "
2177,Swinburne University of Technology,2010,VIC,non-aligned,JRE,"2,617,851 "
2177,Swinburne University of Technology,2010,VIC,non-aligned,SRE,"792,433 "
3033,The Australian National University,2010,ACT,Go8,APA,"8,609,274 "
3033,The Australian National University,2010,ACT,Go8,IPRS,"1,128,405 "
3033,The Australian National University,2010,ACT,Go8,CTS,"291,651 "
3033,The Australian National University,2010,ACT,Go8,RIBG,"15,074,236 "
3033,The Australian National University,2010,ACT,Go8,RTS,"32,716,587 "
3033,The Australian National University,2010,ACT,Go8,JRE,"16,463,070 "
3033,The Australian National University,2010,ACT,Go8,SRE,"5,672,305 "
3010,The University of Adelaide,2010,SA,Go8,APA,"7,079,037 "
3010,The University of Adelaide,2010,SA,Go8,IPRS,"805,721 "
3010,The University of Adelaide,2010,SA,Go8,CTS,"251,097 "
3010,The University of Adelaide,2010,SA,Go8,RIBG,"12,837,523 "
3010,The University of Adelaide,2010,SA,Go8,RTS,"28,071,685 "
3010,The University of Adelaide,2010,SA,Go8,JRE,"15,271,100 "
3010,The University of Adelaide,2010,SA,Go8,SRE,"4,550,618 "
3036,The University of Melbourne,2010,VIC,Go8,APA,"18,155,179 "
3036,The University of Melbourne,2010,VIC,Go8,IPRS,"2,312,649 "
3036,The University of Melbourne,2010,VIC,Go8,CTS,"621,763 "
3036,The University of Melbourne,2010,VIC,Go8,RIBG,"30,331,384 "
3036,The University of Melbourne,2010,VIC,Go8,RTS,"69,701,704 "
3036,The University of Melbourne,2010,VIC,Go8,JRE,"37,170,658 "
3036,The University of Melbourne,2010,VIC,Go8,SRE,"10,621,955 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,APA,"92,726 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,IPRS,"56,015 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,CTS,"22,126 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,RIBG,"77,494 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,RTS,"314,395 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,JRE,"148,055 "
3044,The University of Notre Dame Australia,2010,WA,non-aligned,SRE,"252,398 "
3019,The University of Queensland,2010,QLD,Go8,APA,"14,135,455 "
3019,The University of Queensland,2010,QLD,Go8,IPRS,"1,908,114 "
3019,The University of Queensland,2010,QLD,Go8,CTS,"492,699 "
3019,The University of Queensland,2010,QLD,Go8,RIBG,"24,062,928 "
3019,The University of Queensland,2010,QLD,Go8,RTS,"54,167,156 "
3019,The University of Queensland,2010,QLD,Go8,JRE,"28,115,762 "
3019,The University of Queensland,2010,QLD,Go8,SRE,"7,697,797 "
3040,The University of Sydney,2010,NSW,Go8,APA,"17,037,387 "
3040,The University of Sydney,2010,NSW,Go8,IPRS,"2,105,048 "
3040,The University of Sydney,2010,NSW,Go8,CTS,"584,764 "
3040,The University of Sydney,2010,NSW,Go8,RIBG,"26,844,855 "
3040,The University of Sydney,2010,NSW,Go8,RTS,"62,640,738 "
3040,The University of Sydney,2010,NSW,Go8,JRE,"36,803,110 "
3040,The University of Sydney,2010,NSW,Go8,SRE,"9,827,075 "
1055,The University of Western Australia,2010,WA,Go8,APA,"8,310,298 "
1055,The University of Western Australia,2010,WA,Go8,IPRS,"1,055,154 "
1055,The University of Western Australia,2010,WA,Go8,CTS,"280,355 "
1055,The University of Western Australia,2010,WA,Go8,RIBG,"14,195,158 "
1055,The University of Western Australia,2010,WA,Go8,RTS,"32,361,893 "
1055,The University of Western Australia,2010,WA,Go8,JRE,"16,803,486 "
1055,The University of Western Australia,2010,WA,Go8,SRE,"4,856,775 "
2241,University of Canberra,2010,ACT,IRU,APA,"859,454 "
2241,University of Canberra,2010,ACT,IRU,IPRS,"100,913 "
2241,University of Canberra,2010,ACT,IRU,CTS,"31,073 "
2241,University of Canberra,2010,ACT,IRU,RIBG,"518,386 "
2241,University of Canberra,2010,ACT,IRU,RTS,"2,717,824 "
2241,University of Canberra,2010,ACT,IRU,JRE,"1,639,137 "
2241,University of Canberra,2010,ACT,IRU,SRE,"540,964 "
4331,University of Divinity,2010,VIC,non-aligned,APA,"172,427 "
4331,University of Divinity,2010,VIC,non-aligned,IPRS,"56,015 "
4331,University of Divinity,2010,VIC,non-aligned,CTS,"22,126 "
4331,University of Divinity,2010,VIC,non-aligned,RTS,"582,121 "
4331,University of Divinity,2010,VIC,non-aligned,JRE,"284,282 "
4331,University of Divinity,2010,VIC,non-aligned,SRE,"200,000 "
3039,University of New England,2010,NSW,RUN,APA,"2,050,362 "
3039,University of New England,2010,NSW,RUN,IPRS,"224,061 "
3039,University of New England,2010,NSW,RUN,CTS,"65,740 "
3039,University of New England,2010,NSW,RUN,RIBG,"1,250,494 "
3039,University of New England,2010,NSW,RUN,RTS,"7,331,118 "
3039,University of New England,2010,NSW,RUN,JRE,"3,072,020 "
3039,University of New England,2010,NSW,RUN,SRE,"773,188 "
3013,University of New South Wales,2010,NSW,Go8,APA,"14,116,147 "
3013,University of New South Wales,2010,NSW,Go8,IPRS,"1,789,715 "
3013,University of New South Wales,2010,NSW,Go8,CTS,"489,718 "
3013,University of New South Wales,2010,NSW,Go8,RIBG,"18,981,436 "
3013,University of New South Wales,2010,NSW,Go8,RTS,"53,196,026 "
3013,University of New South Wales,2010,NSW,Go8,JRE,"27,265,274 "
3013,University of New South Wales,2010,NSW,Go8,SRE,"7,151,329 "
3014,University of Newcastle,2010,NSW,ATN,APA,"3,987,922 "
3014,University of Newcastle,2010,NSW,ATN,IPRS,"448,121 "
3014,University of Newcastle,2010,NSW,ATN,CTS,"134,406 "
3014,University of Newcastle,2010,NSW,ATN,RIBG,"5,017,151 "
3014,University of Newcastle,2010,NSW,ATN,RTS,"14,473,950 "
3014,University of Newcastle,2010,NSW,ATN,JRE,"8,329,782 "
3014,University of Newcastle,2010,NSW,ATN,SRE,"1,985,002 "
3027,University of South Australia,2010,SA,ATN,APA,"3,273,017 "
3027,University of South Australia,2010,SA,ATN,IPRS,"367,733 "
3027,University of South Australia,2010,SA,ATN,CTS,"114,094 "
3027,University of South Australia,2010,SA,ATN,RIBG,"2,383,251 "
3027,University of South Australia,2010,SA,ATN,RTS,"11,276,538 "
3027,University of South Australia,2010,SA,ATN,JRE,"6,631,305 "
3027,University of South Australia,2010,SA,ATN,SRE,"1,091,743 "
2201,University of Southern Queensland,2010,QLD,RUN,APA,"660,228 "
2201,University of Southern Queensland,2010,QLD,RUN,IPRS,"56,015 "
2201,University of Southern Queensland,2010,QLD,RUN,CTS,"24,606 "
2201,University of Southern Queensland,2010,QLD,RUN,RIBG,"273,626 "
2201,University of Southern Queensland,2010,QLD,RUN,RTS,"2,202,845 "
2201,University of Southern Queensland,2010,QLD,RUN,JRE,"1,123,569 "
2201,University of Southern Queensland,2010,QLD,RUN,SRE,"385,018 "
3045,University of Tasmania,2010,TAS,non-aligned,APA,"3,677,495 "
3045,University of Tasmania,2010,TAS,non-aligned,IPRS,"416,963 "
3045,University of Tasmania,2010,TAS,non-aligned,CTS,"120,806 "
3045,University of Tasmania,2010,TAS,non-aligned,RIBG,"6,153,736 "
3045,University of Tasmania,2010,TAS,non-aligned,RTS,"14,152,940 "
3045,University of Tasmania,2010,TAS,non-aligned,JRE,"8,383,059 "
3045,University of Tasmania,2010,TAS,non-aligned,SRE,"2,115,186 "
3016,University of Technology Sydney,2010,NSW,ATN,APA,"2,871,264 "
3016,University of Technology Sydney,2010,NSW,ATN,IPRS,"326,291 "
3016,University of Technology Sydney,2010,NSW,ATN,CTS,"101,731 "
3016,University of Technology Sydney,2010,NSW,ATN,RIBG,"2,204,951 "
3016,University of Technology Sydney,2010,NSW,ATN,RTS,"9,354,628 "
3016,University of Technology Sydney,2010,NSW,ATN,JRE,"5,011,492 "
3016,University of Technology Sydney,2010,NSW,ATN,SRE,"1,066,185 "
3043,University of the Sunshine Coast,2010,QLD,RUN,APA,"195,851 "
3043,University of the Sunshine Coast,2010,QLD,RUN,IPRS,"56,015 "
3043,University of the Sunshine Coast,2010,QLD,RUN,CTS,"22,126 "
3043,University of the Sunshine Coast,2010,QLD,RUN,RIBG,"144,406 "
3043,University of the Sunshine Coast,2010,QLD,RUN,RTS,"634,131 "
3043,University of the Sunshine Coast,2010,QLD,RUN,JRE,"368,154 "
3043,University of the Sunshine Coast,2010,QLD,RUN,SRE,"297,643 "
1058,University of Wollongong,2010,NSW,non-aligned,APA,"3,144,118 "
1058,University of Wollongong,2010,NSW,non-aligned,IPRS,"365,268 "
1058,University of Wollongong,2010,NSW,non-aligned,CTS,"106,442 "
1058,University of Wollongong,2010,NSW,non-aligned,RIBG,"3,375,954 "
1058,University of Wollongong,2010,NSW,non-aligned,RTS,"11,534,018 "
1058,University of Wollongong,2010,NSW,non-aligned,JRE,"5,526,185 "
1058,University of Wollongong,2010,NSW,non-aligned,SRE,"1,626,747 "
3007,Victoria University,2010,VIC,non-aligned,APA,"1,266,383 "
3007,Victoria University,2010,VIC,non-aligned,IPRS,"169,222 "
3007,Victoria University,2010,VIC,non-aligned,CTS,"47,360 "
3007,Victoria University,2010,VIC,non-aligned,RIBG,"190,048 "
3007,Victoria University,2010,VIC,non-aligned,RTS,"4,766,806 "
3007,Victoria University,2010,VIC,non-aligned,JRE,"2,145,803 "
3007,Victoria University,2010,VIC,non-aligned,SRE,"328,504 "
3004,Western Sydney University,2010,NSW,IRU,APA,"2,230,737 "
3004,Western Sydney University,2010,NSW,IRU,IPRS,"230,424 "
3004,Western Sydney University,2010,NSW,IRU,CTS,"76,989 "
3004,Western Sydney University,2010,NSW,IRU,RIBG,"1,379,637 "
3004,Western Sydney University,2010,NSW,IRU,RTS,"7,514,157 "
3004,Western Sydney University,2010,NSW,IRU,JRE,"3,098,418 "
3004,Western Sydney University,2010,NSW,IRU,SRE,"822,378 "
3006,Australian Catholic University,2009,OTHER,non-aligned,APA,"449,559 "
3006,Australian Catholic University,2009,OTHER,non-aligned,IPRS,"55,019 "
3006,Australian Catholic University,2009,OTHER,non-aligned,CTS,"21,709 "
3006,Australian Catholic University,2009,OTHER,non-aligned,IGS,"654,003 "
3006,Australian Catholic University,2009,OTHER,non-aligned,RIBG,"145,145 "
3006,Australian Catholic University,2009,OTHER,non-aligned,RTS,"1,597,618 "
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,APA,"63,568 "
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,CTS,"21,671 "
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,IGS,"119,588 "
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,RIBG,"33,753 "
2246,Batchelor Institute of Indigenous Tertiary Education,2009,NT,non-aligned,RTS,"167,551 "
3003,Bond University ,2009,QLD,non-aligned,APA,"147,939 "
3003,Bond University ,2009,QLD,non-aligned,IPRS,"54,737 "
3003,Bond University ,2009,QLD,non-aligned,CTS,"21,671 "
3003,Bond University ,2009,QLD,non-aligned,IGS,"203,845 "
3003,Bond University ,2009,QLD,non-aligned,RIBG,"96,582 "
3003,Bond University ,2009,QLD,non-aligned,RTS,"533,510 "
2200,Central Queensland University,2009,QLD,RUN,APA,"459,137 "
2200,Central Queensland University,2009,QLD,RUN,IPRS,"54,737 "
2200,Central Queensland University,2009,QLD,RUN,CTS,"21,671 "
2200,Central Queensland University,2009,QLD,RUN,IGS,"1,298,941 "
2200,Central Queensland University,2009,QLD,RUN,RIBG,"186,582 "
2200,Central Queensland University,2009,QLD,RUN,RTS,"2,393,213 "
3001,Charles Darwin University,2009,NT,non-aligned,APA,"684,802 "
3001,Charles Darwin University,2009,NT,non-aligned,IPRS,"109,473 "
3001,Charles Darwin University,2009,NT,non-aligned,CTS,"32,051 "
3001,Charles Darwin University,2009,NT,non-aligned,IGS,"2,262,880 "
3001,Charles Darwin University,2009,NT,non-aligned,RIBG,"1,660,949 "
3001,Charles Darwin University,2009,NT,non-aligned,RTS,"3,134,620 "
3005,Charles Sturt University,2009,NSW,RUN,APA,"702,410 "
3005,Charles Sturt University,2009,NSW,RUN,IPRS,"109,473 "
3005,Charles Sturt University,2009,NSW,RUN,CTS,"33,302 "
3005,Charles Sturt University,2009,NSW,RUN,IGS,"1,951,844 "
3005,Charles Sturt University,2009,NSW,RUN,RIBG,"1,303,973 "
3005,Charles Sturt University,2009,NSW,RUN,RTS,"3,283,759 "
2236,Curtin University,2009,WA,ATN,APA,"3,042,980 "
2236,Curtin University,2009,WA,ATN,IPRS,"498,584 "
2236,Curtin University,2009,WA,ATN,CTS,"141,504 "
2236,Curtin University,2009,WA,ATN,IGS,"6,940,851 "
2236,Curtin University,2009,WA,ATN,RIBG,"2,623,677 "
2236,Curtin University,2009,WA,ATN,RTS,"13,932,216 "
3030,Deakin University,2009,VIC,ATN,APA,"1,934,685 "
3030,Deakin University,2009,VIC,ATN,IPRS,"279,590 "
3030,Deakin University,2009,VIC,ATN,CTS,"85,156 "
3030,Deakin University,2009,VIC,ATN,IGS,"4,144,798 "
3030,Deakin University,2009,VIC,ATN,RIBG,"2,247,692 "
3030,Deakin University,2009,VIC,ATN,RTS,"9,573,569 "
2235,Edith Cowan University,2009,WA,non-aligned,APA,"1,056,374 "
2235,Edith Cowan University,2009,WA,non-aligned,IPRS,"164,210 "
2235,Edith Cowan University,2009,WA,non-aligned,CTS,"45,521 "
2235,Edith Cowan University,2009,WA,non-aligned,IGS,"1,865,142 "
2235,Edith Cowan University,2009,WA,non-aligned,RIBG,"384,833 "
2235,Edith Cowan University,2009,WA,non-aligned,RTS,"4,380,337 "
2154,Federation University Australia,2009,VIC,RUN,APA,"404,630 "
2154,Federation University Australia,2009,VIC,RUN,IPRS,"54,737 "
2154,Federation University Australia,2009,VIC,RUN,CTS,"21,671 "
2154,Federation University Australia,2009,VIC,RUN,IGS,"813,464 "
2154,Federation University Australia,2009,VIC,RUN,RIBG,"261,092 "
2154,Federation University Australia,2009,VIC,RUN,RTS,"1,881,840 "
3029,Flinders University,2009,SA,IRU,APA,"2,041,280 "
3029,Flinders University,2009,SA,IRU,IPRS,"312,960 "
3029,Flinders University,2009,SA,IRU,CTS,"85,603 "
3029,Flinders University,2009,SA,IRU,IGS,"5,796,236 "
3029,Flinders University,2009,SA,IRU,RIBG,"3,022,742 "
3029,Flinders University,2009,SA,IRU,RTS,"10,077,253 "
3032,Griffith University,2009,QLD,IRU,APA,"2,740,365 "
3032,Griffith University,2009,QLD,IRU,IPRS,"406,974 "
3032,Griffith University,2009,QLD,IRU,CTS,"119,294 "
3032,Griffith University,2009,QLD,IRU,IGS,"5,976,095 "
3032,Griffith University,2009,QLD,IRU,RIBG,"2,672,463 "
3032,Griffith University,2009,QLD,IRU,RTS,"13,045,726 "
1019,James Cook University,2009,QLD,IRU,APA,"1,563,759 "
1019,James Cook University,2009,QLD,IRU,IPRS,"265,783 "
1019,James Cook University,2009,QLD,IRU,CTS,"67,019 "
1019,James Cook University,2009,QLD,IRU,IGS,"3,877,016 "
1019,James Cook University,2009,QLD,IRU,RIBG,"2,277,696 "
1019,James Cook University,2009,QLD,IRU,RTS,"8,343,260 "
3020,La Trobe University,2009,VIC,IRU,APA,"2,374,660 "
3020,La Trobe University,2009,VIC,IRU,IPRS,"339,284 "
3020,La Trobe University,2009,VIC,IRU,CTS,"105,087 "
3020,La Trobe University,2009,VIC,IRU,IGS,"5,492,418 "
3020,La Trobe University,2009,VIC,IRU,RIBG,"2,510,968 "
3020,La Trobe University,2009,VIC,IRU,RTS,"11,768,477 "
3025,Macquarie University,2009,NSW,non-aligned,APA,"2,434,007 "
3025,Macquarie University,2009,NSW,non-aligned,IPRS,"388,411 "
3025,Macquarie University,2009,NSW,non-aligned,CTS,"113,586 "
3025,Macquarie University,2009,NSW,non-aligned,IGS,"5,831,952 "
3025,Macquarie University,2009,NSW,non-aligned,RIBG,"3,161,527 "
3025,Macquarie University,2009,NSW,non-aligned,RTS,"11,097,437 "
3035,Monash University,2009,VIC,Go8,APA,"9,118,632 "
3035,Monash University,2009,VIC,Go8,IPRS,"1,344,601 "
3035,Monash University,2009,VIC,Go8,CTS,"418,717 "
3035,Monash University,2009,VIC,Go8,IGS,"25,511,819 "
3035,Monash University,2009,VIC,Go8,RIBG,"19,255,736 "
3035,Monash University,2009,VIC,Go8,RTS,"44,323,483 "
1034,Murdoch University,2009,WA,IRU,APA,"1,808,450 "
1034,Murdoch University,2009,WA,IRU,IPRS,"284,547 "
1034,Murdoch University,2009,WA,IRU,CTS,"76,043 "
1034,Murdoch University,2009,WA,IRU,IGS,"4,946,020 "
1034,Murdoch University,2009,WA,IRU,RIBG,"2,360,849 "
1034,Murdoch University,2009,WA,IRU,RTS,"9,120,894 "
3042,Queensland University of Technology,2009,QLD,non-aligned,APA,"3,085,365 "
3042,Queensland University of Technology,2009,QLD,non-aligned,IPRS,"476,558 "
3042,Queensland University of Technology,2009,QLD,non-aligned,CTS,"144,064 "
3042,Queensland University of Technology,2009,QLD,non-aligned,IGS,"6,776,053 "
3042,Queensland University of Technology,2009,QLD,non-aligned,RIBG,"3,237,362 "
3042,Queensland University of Technology,2009,QLD,non-aligned,RTS,"14,097,535 "
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,APA,"2,944,451 "
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,IPRS,"461,711 "
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,CTS,"131,408 "
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,IGS,"5,242,957 "
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,RIBG,"1,669,328 "
3034,Royal Melbourne Institute of Technology,2009,VIC,ATN,RTS,"14,186,620 "
3038,Southern Cross University,2009,NSW,RUN,APA,"820,224 "
3038,Southern Cross University,2009,NSW,RUN,IPRS,"109,473 "
3038,Southern Cross University,2009,NSW,RUN,CTS,"37,953 "
3038,Southern Cross University,2009,NSW,RUN,IGS,"1,544,093 "
3038,Southern Cross University,2009,NSW,RUN,RIBG,"392,962 "
3038,Southern Cross University,2009,NSW,RUN,RTS,"3,494,667 "
2177,Swinburne University of Technology,2009,VIC,non-aligned,APA,"1,195,251 "
2177,Swinburne University of Technology,2009,VIC,non-aligned,IPRS,"186,304 "
2177,Swinburne University of Technology,2009,VIC,non-aligned,CTS,"52,992 "
2177,Swinburne University of Technology,2009,VIC,non-aligned,IGS,"2,572,180 "
2177,Swinburne University of Technology,2009,VIC,non-aligned,RIBG,"1,155,791 "
2177,Swinburne University of Technology,2009,VIC,non-aligned,RTS,"6,307,766 "
3033,The Australian National University,2009,ACT,Go8,APA,"6,437,934 "
3033,The Australian National University,2009,ACT,Go8,IPRS,"1,108,507 "
3033,The Australian National University,2009,ACT,Go8,CTS,"280,265 "
3033,The Australian National University,2009,ACT,Go8,IGS,"16,973,136 "
3033,The Australian National University,2009,ACT,Go8,RIBG,"16,468,895 "
3033,The Australian National University,2009,ACT,Go8,RTS,"31,925,065 "
3010,The University of Adelaide,2009,SA,Go8,APA,"5,142,950 "
3010,The University of Adelaide,2009,SA,Go8,IPRS,"778,827 "
3010,The University of Adelaide,2009,SA,Go8,CTS,"232,093 "
3010,The University of Adelaide,2009,SA,Go8,IGS,"15,744,235 "
3010,The University of Adelaide,2009,SA,Go8,RIBG,"12,961,027 "
3010,The University of Adelaide,2009,SA,Go8,RTS,"27,809,328 "
3036,The University of Melbourne,2009,VIC,Go8,APA,"13,477,462 "
3036,The University of Melbourne,2009,VIC,Go8,IPRS,"2,296,065 "
3036,The University of Melbourne,2009,VIC,Go8,CTS,"584,945 "
3036,The University of Melbourne,2009,VIC,Go8,IGS,"36,364,394 "
3036,The University of Melbourne,2009,VIC,Go8,RIBG,"29,070,545 "
3036,The University of Melbourne,2009,VIC,Go8,RTS,"68,155,890 "
3044,The University of Notre Dame Australia,2009,WA,non-aligned,APA,"63,568 "
3044,The University of Notre Dame Australia,2009,WA,non-aligned,IPRS,"54,737 "
3044,The University of Notre Dame Australia,2009,WA,non-aligned,CTS,"21,671 "
3044,The University of Notre Dame Australia,2009,WA,non-aligned,IGS,"130,059 "
3044,The University of Notre Dame Australia,2009,WA,non-aligned,RIBG,"61,531 "
3044,The University of Notre Dame Australia,2009,WA,non-aligned,RTS,"297,671 "
3019,The University of Queensland,2009,QLD,Go8,APA,"10,404,316 "
3019,The University of Queensland,2009,QLD,Go8,IPRS,"1,869,558 "
3019,The University of Queensland,2009,QLD,Go8,CTS,"451,665 "
3019,The University of Queensland,2009,QLD,Go8,IGS,"28,986,856 "
3019,The University of Queensland,2009,QLD,Go8,RIBG,"22,676,107 "
3019,The University of Queensland,2009,QLD,Go8,RTS,"53,710,065 "
